frame_id,elapsed_start_seconds,sum_tbt_debt,sum_ttft_debt,selected_budget,predicted_duration_seconds,actual_duration_seconds,prediction_error_seconds,action,selected_template,current_prefill_count,current_decode_count
792,108.0445720630001,0.0,0.0,0,0.14194339932972685,0.145219727,0.003276327670273138,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
793,108.1897917900001,0.0,0.0,0,0.1419731058521099,0.146457156,0.004484050147890106,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
794,108.3362489460001,0.0,0.0,0,0.1420160415982873,0.145836721,0.003820679401712712,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
795,108.48208566700009,0.0,0.0,0,0.1420486202087837,0.145164927,0.0031163067912163,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
796,108.62725059400009,0.0,0.0,0,0.14206571751443733,0.145737618,0.003671900485562679,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
797,108.77298821200009,0.0,0.0,0,0.14210158860646047,0.145233871,0.0031322823935395205,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
798,108.91822208300009,0.0,0.0,0,0.14213634761784844,0.145704593,0.003568245382151558,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
799,109.0639266760001,0.0,0.0,0,0.14217971560359516,0.145843569,0.003663853396404848,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
800,109.20977024500009,0.0,0.0,0,0.14221546411095012,0.144780508,0.0025650438890498783,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
801,109.35455075300008,0.0,0.0,0,0.14225104717795434,0.145368143,0.003117095822045668,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
802,109.49991889600008,0.0,0.0,0,0.14229141570404577,0.145302751,0.003011335295954237,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
803,109.64522164700008,0.0,0.0,0,0.14233119004034162,0.145858817,0.0035276269596583865,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
804,109.79108046400009,0.0,0.0,0,0.14237032017099976,0.144935101,0.002564780829000246,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
805,109.93601556500009,0.0,0.0,0,0.1424017669558197,0.145372798,0.002971031044180311,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
806,110.08138836300009,0.0,0.0,0,0.14243772081613154,0.14607829,0.0036405691838684584,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
807,110.22746665300009,0.0,0.0,0,0.14247852901747612,0.144772909,0.002294379982523881,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
808,110.37223956200009,0.0,0.0,0,0.1425185396537316,0.145525439,0.00300689934626841,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
809,110.51776500100009,0.0,0.0,0,0.14256042785031342,0.145340622,0.0027801941496865823,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
810,110.66310562300009,0.0,0.0,0,0.14260157261538556,0.145850354,0.0032487813846144298,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
811,110.8089559770001,0.0,0.0,0,0.14264673171354808,0.145276014,0.0026292822864519283,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
812,110.9542319910001,0.0,0.0,0,0.1426843048250065,0.147545367,0.004861062174993519,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
813,111.1017773580001,0.0,0.0,0,0.1427457763480386,0.145810017,0.0030642406519613974,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
814,111.24758737500011,0.0,0.0,0,0.14278701823636067,0.145523824,0.0027368057636393273,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
815,111.3931111990001,0.0,0.0,0,0.14282125402770773,0.145482704,0.002661449972292257,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
816,111.5385939030001,0.0,0.0,0,0.14285968026260648,0.146250114,0.0033904337373935056,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
817,111.6848440170001,0.0,0.0,0,0.1429045604555457,0.145044765,0.002140204544454294,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
818,111.8298887820001,0.0,0.0,0,0.14293725890456246,0.145653728,0.002716469095437546,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
819,111.9755425100001,0.0,0.0,0,0.1429752335700958,0.145452447,0.0024772134299042015,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
820,112.1209949570001,0.0,0.0,0,0.14301507079520462,0.145923057,0.0029079862047953764,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
821,112.2669180140001,0.0,0.0,0,0.1430615836194842,0.145992545,0.0029309613805157952,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
822,112.4129105590001,0.0,0.0,0,0.14310242572284385,0.14509923,0.00199680427715615,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
823,112.5580097890001,0.0,0.0,0,0.14313435260526203,0.146083137,0.0029487843947379744,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
824,112.7040929260001,0.0,0.0,0,0.1431743176963607,0.145283966,0.0021096483036393,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
825,112.8493768920001,0.0,0.0,0,0.14320821869916692,0.145486255,0.0022780363008330917,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
826,112.99486314700009,0.0,0.0,0,0.14324642641805602,0.146087905,0.0028414785819439736,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
827,113.14095105200009,0.0,0.0,0,0.14329126158792116,0.145623583,0.0023323214120788416,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
828,113.2865746350001,0.0,0.0,0,0.14333197092730418,0.145655376,0.002323405072695822,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
829,113.43223001100009,0.0,0.0,0,0.1433679891779719,0.1457624,0.002394410822028098,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
830,113.57799241100008,0.0,0.0,0,0.14340867826229062,0.145652256,0.00224357773770939,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,17
831,113.72364466700009,0.0,0.04333531856536865,137,0.19018722113986905,0.16221705,-0.02797017113986905,MIXED,ALL_DECODE:P25:requested_137,1,17
832,113.88586171700008,0.0,0.0,309,0.23747078436458757,0.19303066,-0.04444012436458758,MIXED,ALL_DECODE:P75:requested_309,1,17
833,114.07889237700009,0.0,0.08308756351470947,347,0.26489706252083056,0.195198638,-0.06969842452083055,MIXED,ALL_DECODE:P50:requested_347,2,17
834,114.27409101500008,0.0,0.0,347,0.24976237893531905,0.198605773,-0.05115660593531904,MIXED,ALL_DECODE:MAX:requested_347,1,18
835,114.47269678800008,0.0,0.0,0,0.14465667274445,0.149225791,0.004569118255550009,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,19
836,114.62192257900008,0.0,0.0,0,0.1447073255980611,0.148630797,0.0039234714019389105,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,19
837,114.77055337600008,0.0,0.0,0,0.14476082774474644,0.146430307,0.0016694792552535698,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,19
838,114.91698368300008,0.0,0.0,0,0.14479929947454795,0.146982853,0.0021835535254520477,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,19
839,115.06396653600008,0.0,0.06809496879577637,507,0.29736254311919946,0.237596908,-0.05976563511919947,MIXED,ALL_DECODE:P25:requested_507,1,19
840,115.30156344400008,0.0,0.008497926667370342,0,0.14485386555318763,0.148648317,0.003794451446812369,ZERO,ALL_DECODE:ZERO:requested_0,1,19
841,115.45021176100008,0.0,0.08282208518245301,507,0.2987802243765839,0.241520734,-0.05725949037658393,MIXED,ALL_DECODE:P25:requested_507,1,19
842,115.69173249500008,0.0,0.025186956072068722,457,0.28546477073489473,0.232744662,-0.052720108734894744,MIXED,ALL_DECODE:P25:requested_457,1,19
843,115.92447715700008,0.0,0.0,342,0.2531765195456347,0.206067678,-0.04710884154563469,MIXED,ALL_DECODE:P25:requested_342,1,19
844,116.13054483500008,0.0,0.08298289775848389,328,0.24977513817297767,0.203605347,-0.046169791172977676,MIXED,ALL_DECODE:P25:requested_328,2,19
845,116.33415018200009,0.0,0.18478557124035433,246,0.22685473344253107,0.186983193,-0.03987154044253108,MIXED,ALL_DECODE:P25:requested_246,2,19
846,116.52113337500009,0.0,0.2852100028427771,554,0.3324622402729873,0.258336874,-0.07412536627298733,MIXED,ALL_DECODE:P75:requested_554,2,19
847,116.77947024900008,0.6336024252232164,0.05885405547164291,46,0.17707969222308964,0.16319075,-0.013888942223089645,MIXED,ALL_DECODE:P25:requested_46,1,20
848,116.94266099900008,0.0,0.0,139,0.20190997590251547,0.164553428,-0.03735654790251547,MIXED,ALL_DECODE:MAX:requested_139,1,20
849,117.10721442700009,0.0,0.0,0,0.14764022264862334,0.149220559,0.0015803363513766655,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
850,117.25643498600009,0.0,0.0,0,0.14767994509988294,0.150631317,0.0029513719001170446,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
851,117.4070663030001,0.0,0.0,0,0.14773269960870275,0.149986674,0.0022539743912972365,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
852,117.5570529770001,0.0,0.0,0,0.14777415167572502,0.14994269,0.0021685383242749656,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
853,117.7069956670001,0.0,0.0,0,0.147816199870887,0.148850413,0.0010342131291129764,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
854,117.8558460800001,0.0,0.0,0,0.14785248791261482,0.149584033,0.0017315450873851834,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
855,118.0054301130001,0.0,0.0,0,0.1478911385822182,0.149314319,0.0014231804177818053,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
856,118.1547444320001,0.0,0.0,0,0.14792577373159682,0.149471327,0.0015455532684031659,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
857,118.3042157590001,0.0,0.0,0,0.14796677202452438,0.149360368,0.0013935959754756144,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
858,118.4535761270001,0.0,0.0,0,0.1480051398048629,0.148971245,0.0009661051951370958,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
859,118.6025473720001,0.0,0.0,0,0.14804145444804334,0.14914475,0.0011032955519566512,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
860,118.75169212200011,0.0,0.0,0,0.1480743570707559,0.149852369,0.001778011929244122,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
861,118.90154449100011,0.0,0.0,0,0.1481175638608234,0.148966364,0.0008488001391765976,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
862,119.05051085500011,0.0,0.0,0,0.1481552356064903,0.149048958,0.0008937223935097105,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
863,119.1995598130001,0.0,0.0,0,0.14818814509767397,0.149380927,0.0011927819023260233,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
864,119.3489407400001,0.0,0.0,0,0.14822650609948285,0.14971456,0.00148805390051715,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
865,119.49865530000011,0.0,0.0,0,0.14826939261261476,0.149129245,0.0008598523873852293,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
866,119.6477845450001,0.0,0.0,0,0.14830638435527313,0.149904945,0.0015985606447268819,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
867,119.79768949000011,0.0,0.0,0,0.14834944373391898,0.149566271,0.001216827266081022,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
868,119.94725576100011,0.0,0.0,0,0.1483919804826406,0.148790268,0.0003982875173594025,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
869,120.0960460290001,0.0,0.0,0,0.1484260410625403,0.149841441,0.0014153999374597048,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,21
870,120.24588747000011,0.0,0.006678938865661621,0,0.14846370666145134,0.150205042,0.0017413353385486718,ZERO,ALL_DECODE:ZERO:requested_0,1,21
871,120.39609251200011,0.0,0.08178145985584706,506,0.30759085298424693,0.243468053,-0.06412279998424694,MIXED,ALL_DECODE:P25:requested_506,1,21
872,120.63956056500011,0.0,0.0,401,0.278492481472325,0.216769197,-0.06172328447232503,MIXED,ALL_DECODE:P25:requested_401,1,21
873,120.85632976200012,0.0,0.0,301,0.2507429852927039,0.200972823,-0.049770162292703896,MIXED,ALL_DECODE:P25:requested_301,1,21
874,121.05730258500012,0.0,0.0,225,0.22982772737910848,0.183008565,-0.046819162379108464,MIXED,ALL_DECODE:P25:requested_225,1,21
875,121.24031115000011,0.0,0.0,169,0.21443699127579494,0.175904677,-0.03853231427579493,MIXED,ALL_DECODE:P25:requested_169,1,21
876,121.41621582700012,0.0,0.007895493411219909,254,0.2383313225183299,0.190065685,-0.04826563751832988,MIXED,ALL_DECODE:P50:requested_254,1,21
877,121.60628151200011,0.0,0.0,255,0.2389299094846863,0.190596999,-0.0483329104846863,MIXED,ALL_DECODE:MAX:requested_255,1,21
878,121.7968785110001,0.0,0.0,0,0.15033150368068313,0.152606252,0.0022747483193168716,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,22
879,121.9494847630001,0.0,0.0,0,0.15037973754052864,0.151944137,0.0015643994594713717,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,22
880,122.1014289000001,0.0,0.0,0,0.1504214999415522,0.15100479,0.0005832900584477885,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,22
881,122.2524336900001,0.0,0.03673219680786133,0,0.15045129802369908,0.152306331,0.0018550329763009077,ZERO,ALL_DECODE:ZERO:requested_0,1,22
882,122.40474002100011,0.0,0.11288536232314073,506,0.3132158099349759,0.247050532,-0.0661652779349759,MIXED,ALL_DECODE:P25:requested_506,1,22
883,122.65179055300011,0.0,0.019893726323726574,0,0.1505111525403048,0.15421714,0.0037059874596951925,ZERO,ALL_DECODE:ZERO:requested_0,1,22
884,122.80600769300011,0.0,0.10729053487441967,0,0.1505530593543732,0.151571832,0.0010187726456268031,ZERO,ALL_DECODE:ZERO:requested_0,2,22
885,122.95757952500011,0.0,0.25886236688959874,502,0.31365443738778426,0.248719532,-0.06493490538778426,MIXED,ALL_DECODE:P25:requested_502,2,22
886,123.20629905700011,0.0,0.2927765929263365,377,0.27865262481885916,0.218557109,-0.06009551581885916,MIXED,ALL_DECODE:P25:requested_377,2,22
887,123.42485616600011,0.0,0.35001577296611636,283,0.25252663696907635,0.201579192,-0.050947444969076355,MIXED,ALL_DECODE:P25:requested_283,2,22
888,123.62643535800011,0.0,0.4304995434403922,849,0.4326287666928721,0.382513731,-0.05011503569287207,MIXED,ALL_DECODE:MAX:requested_849,2,22
889,124.00894908900011,11.661208329722285,0.0,0,0.1528173125240406,0.156633742,0.003816429475959393,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
890,124.16558283100011,3.4449776238761842,0.0,0,0.15287954852633037,0.153903299,0.0010237504736696212,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
891,124.31948613000012,0.0,0.06660568714141846,0,0.1529246239290897,0.153478208,0.0005535840709103013,ZERO,ALL_DECODE:ZERO:requested_0,1,24
892,124.47296433800011,0.0,0.14334479114040732,506,0.32209094817905354,0.256514942,-0.06557600617905351,MIXED,ALL_DECODE:P25:requested_506,1,24
893,124.7294792800001,0.6254344303160906,0.07246806299743783,0,0.15297599029978465,0.154215635,0.0012396447002153421,ZERO,ALL_DECODE:ZERO:requested_0,1,24
894,124.8836949150001,0.0,0.14957588048499618,506,0.3236803368659701,0.259726684,-0.0639536528659701,MIXED,ALL_DECODE:P25:requested_506,1,24
895,125.1434215990001,0.9337616600096226,0.0803050233300138,382,0.28901917619861606,0.221877266,-0.06714191019861607,MIXED,ALL_DECODE:P25:requested_382,1,24
896,125.36529886500011,0.0,0.04090914233633128,286,0.26228879170858693,0.207181009,-0.05510778270858693,MIXED,ALL_DECODE:P25:requested_286,1,24
897,125.57247987400011,0.0,0.03194553431047485,215,0.24267580936713898,0.192123534,-0.050552275367138966,MIXED,ALL_DECODE:P25:requested_215,1,24
898,125.76460340800011,0.0,0.0433949439624694,323,0.27362821885022437,0.220055898,-0.05357232085022437,MIXED,ALL_DECODE:P50:requested_323,1,24
899,125.98465930600011,0.0,0.026307584005473034,242,0.2510567614840703,0.201111462,-0.04994529948407031,MIXED,ALL_DECODE:P75:requested_242,1,24
900,126.18577076800011,0.0,0.03162521975099272,81,0.20626263999300376,0.178675088,-0.02758755199300375,MIXED,ALL_DECODE:MAX:requested_81,1,24
901,126.36444585600012,0.0,0.0,0,0.15517985642443494,0.15534628,0.0001664235755650667,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,25
902,126.51979213600012,0.0,0.0,0,0.15521293442494347,0.156068571,0.0008556365750565231,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,25
903,126.67586070700013,0.0,0.0,0,0.1552568834194027,0.155374536,0.00011765258059731609,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,25
904,126.83123524300012,0.0,0.0,0,0.1552922563292554,0.156370172,0.0010779156707446114,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,25
905,126.98760541500012,0.0,0.0,0,0.15533850509976496,0.156821439,0.001482933900235045,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,25
906,127.14442685400012,0.0,0.0,0,0.15538850059759438,0.155974522,0.0005860214024056287,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,25
907,127.30040137600011,0.0,0.0,0,0.154701866960762,0.155779514,0.0010776470392380166,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
908,127.45618089000011,0.0,0.0,0,0.15474907805523686,0.15492015,0.00017107194476315146,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
909,127.61110104000011,0.0,0.0,0,0.1547643565102419,0.154307267,-0.00045708951024189814,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
910,127.7654083070001,0.0,0.0,0,0.15479616926496667,0.154591588,-0.00020458126496666895,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
911,127.9199998950001,0.0,0.0,0,0.1548231798424633,0.154455139,-0.0003680408424633075,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
912,128.0744550340001,0.0,0.0,0,0.1542043424480411,0.153831185,-0.0003731574480410893,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,23
913,128.2282862190001,0.0,0.0,0,0.1542382333098286,0.153877169,-0.0003610643098286015,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,23
914,128.3821633880001,0.0,0.03545558452606201,39,0.19397334594534912,0.16781536,-0.026157985945349127,MIXED,ALL_DECODE:P25:requested_39,1,23
915,128.5499787480001,0.0,0.0,117,0.21460838994369014,0.174120636,-0.04048775394369014,MIXED,ALL_DECODE:MAX:requested_117,1,23
916,128.72409938400008,0.0,0.0,0,0.1539555767982703,0.155602024,0.0016464472017297116,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,23
917,128.87970140800007,0.0,0.0,0,0.15400871731071214,0.153381199,-0.000627518310712144,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,23
918,129.03308260700007,0.0,0.0,0,0.1540438608650693,0.154710564,0.0006667031349306962,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,23
919,129.18779317100007,0.0,0.0,0,0.15408572068839058,0.153792672,-0.00029304868839058473,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,23
920,129.34158584300008,0.0,0.07304501533508301,89,0.20516707020789507,0.17342516,-0.031741910207895074,MIXED,ALL_DECODE:P25:requested_89,1,23
921,129.51501100300007,0.0,0.0,202,0.2356697386272841,0.188559468,-0.047110270627284095,MIXED,ALL_DECODE:P75:requested_202,1,23
922,129.70357047100006,0.0,0.0,68,0.1997083794713305,0.172703333,-0.027005046471330507,MIXED,ALL_DECODE:MAX:requested_68,1,23
923,129.87627380400005,0.0,0.0,0,0.15459595727992892,0.156245387,0.001649429720071094,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
924,130.03251919100006,0.0,0.0,0,0.15465125400345928,0.154735573,8.431899654071096e-05,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
925,130.18725476400007,0.0,0.0,0,0.1546930624006033,0.154032033,-0.0006610294006032802,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
926,130.34128679700007,0.0,0.0,0,0.15472493310502533,0.153964417,-0.0007605161050253384,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
927,130.49525121400006,0.0,0.0,0,0.15476195292943482,0.154786868,2.4915070565179054e-05,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
928,130.65003808200007,0.0,0.0,0,0.1548042612561685,0.155482871,0.0006786097438314931,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
929,130.80552095300007,0.0,0.0,0,0.15484845257008178,0.15419245,-0.0006560025700817762,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
930,130.95971340300008,0.0,0.0,0,0.15460220708369418,0.155415719,0.0008135119163058258,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,23
931,131.11512912200007,0.0,0.0,0,0.15464910373094037,0.153897168,-0.0007519357309403729,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,23
932,131.26902629000006,0.0,0.0,0,0.15468636131852503,0.153781392,-0.0009049693185250451,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,23
933,131.42280768200007,0.0,0.0,0,0.15471827451089798,0.154644132,-7.414251089798984e-05,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,23
934,131.57745181400006,0.0,0.0,0,0.15476045512840414,0.153971968,-0.0007884871284041528,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,23
935,131.73142378200006,0.0,0.0,0,0.15480165909213828,0.154464482,-0.00033717709213829106,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,23
936,131.88588826400007,0.0,0.0,0,0.15481584862953085,0.154399986,-0.00041586262953086095,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,23
937,132.04028825000006,0.0,0.0643308162689209,149,0.22256577723854473,0.17866312,-0.04390265723854472,MIXED,ALL_DECODE:P25:requested_149,1,23
938,132.21895137000007,0.0,0.0,224,0.24309565640596584,0.191887962,-0.05120769440596584,MIXED,ALL_DECODE:P50:requested_224,1,23
939,132.41083933200008,0.0,0.0,224,0.2433852627864945,0.192941583,-0.0504436797864945,MIXED,ALL_DECODE:MAX:requested_224,1,23
940,132.60378091500007,0.0,0.0,0,0.15550120322710317,0.156684796,0.0011835927728968132,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
941,132.76046571100008,0.0,0.0,0,0.15554330815754322,0.156117131,0.0005738228424567726,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
942,132.91658284200008,0.0,0.0,0,0.15558885460622257,0.155604488,1.5633393777442217e-05,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
943,133.07218733000008,0.0,0.0,0,0.15562793401899339,0.15526199,-0.0003659440189933971,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
944,133.2274493200001,0.0,0.0,0,0.15566291277828787,0.154501954,-0.0011609587782878683,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
945,133.3819512740001,0.0,0.0,0,0.15570304331422408,0.156224346,0.0005213026857759095,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
946,133.5381756200001,0.0,0.0,0,0.15575301174413803,0.154591171,-0.0011618407441380263,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
947,133.69276679100008,0.0,0.0,0,0.15579530665340371,0.154703507,-0.0010917996534037244,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
948,133.84747029800008,0.0,0.0,0,0.1558290601439691,0.156028745,0.0001996848560308906,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
949,134.00349904300006,0.0,0.0,0,0.15587696655973166,0.154876404,-0.0010005625597316603,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
950,134.15837544700005,0.0,0.0,0,0.1559110039078159,0.154419426,-0.0014915779078158997,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
951,134.31279487300006,0.0,0.0,0,0.1559419659935807,0.156007561,6.55950064192834e-05,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
952,134.46880243400005,0.0,0.0,0,0.15599003365226188,0.154745235,-0.0012447986522618748,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
953,134.62354766900006,0.0,0.0,0,0.15602417098606808,0.154429234,-0.0015949369860680795,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
954,134.77797690300005,0.0,0.0,0,0.15605687394061096,0.156455387,0.00039851305938903847,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
955,134.93443229000005,0.0,0.0,0,0.15610324595279873,0.15504978,-0.0010534659527987322,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
956,135.08948207000006,0.0,0.0,0,0.15614592968641242,0.154045392,-0.0021005376864124126,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
957,135.24352746200006,0.0,0.0,0,0.15617742474328275,0.155265142,-0.0009122827432827552,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
958,135.39879260400005,0.0,0.0,0,0.15621312656859876,0.154989012,-0.0012241145685987498,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
959,135.55378161600004,0.0,0.0,0,0.15620412339655845,0.156214922,1.0798603441553034e-05,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
960,135.70999653800004,0.0,0.0,0,0.1562056250405218,0.154835171,-0.0013704540405218013,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
961,135.86483170900004,0.0,0.0,0,0.15620971007903225,0.155756935,-0.00045277507903224157,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
962,136.02058864400004,0.0,0.0,0,0.15622109790283462,0.155299685,-0.000921412902834623,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
963,136.17588832900003,0.0,0.0,0,0.1562192056827634,0.155270454,-0.000948751682763399,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
964,136.33115878300003,0.0,0.0,0,0.15622189188070662,0.156074328,-0.0001475638807066082,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
965,136.48723311100002,0.0,0.0,0,0.15623606637129225,0.155063604,-0.00117246237129226,DECODE_ONLY,ALL_DECODE:ZERO:requested_0,0,24
966,136.64229671500001,0.0,0.027234196662902832,0,0.15623783006892977,0.154878724,-0.0013591060689297774,ZERO,ALL_DECODE:ZERO:requested_0,1,24
967,136.79717543900003,0.0,0.10467355864238925,0,0.1562420445513299,0.155495654,-0.0007463905513298841,ZERO,ALL_DECODE:ZERO:requested_0,1,24
968,136.95267109300002,0.0,0.18242138565983623,506,0.32734454864164975,0.262546533,-0.06479801564164972,MIXED,ALL_DECODE:P25:requested_506,1,24
969,137.21521762600003,1.2044671643525362,0.1151075249822833,0,0.15626507473830245,0.1577572,0.0014921252616975356,ZERO,ALL_DECODE:ZERO:requested_0,1,24
970,137.37297482600002,0.0,0.1939861249871109,506,0.32905125758492604,0.265446257,-0.06360500058492602,MIXED,ALL_DECODE:P25:requested_506,1,24
